Year,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft)
2020,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Steam Plant,Other,840 McConnell Avenue,Cornwall,K6H 5S5,27619.61825,11.28510198
2020,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Tower,Administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,369313.1983,11.31943609
2020,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Tower,Facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,439184.0555,11.25325286
2020,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,West Wing Addition,Facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,436615.4949,11.26721374
2020,Public Hospital,Chronic Hospital,Cornwall St. Joseph's Continuing Care Centre,St. Joseph's Continuing Care Centre,Facilities used for hospital purposes,14 York Street,Cornwall,K6J 5T2,236654.916,9.595659618
2020,Public Hospital,Acute Hospital,Deep River and District Hospital,Deep River & District Hospital,Facilities used for hospital purposes,117 Banting Drive,Deep River,K0J 1P0,271176.4731,14.77978618
2020,Public Hospital,Acute/Chronic Hospital,Dryden Regional Health Centre,Dryden Regional Health Centre,Facilities used for hospital purposes,58 Goodall Street,Dryden,P8N 1V8,1924537.33,27.29533984
2020,Public Hospital,Acute/Chronic Hospital,Dunnville Haldimand War Memorial Hospital,Haldimand War Memorial Hospital,Facilities used for hospital purposes,206 John Street,Dunnville,N1A 2P7,731049.793,15.33445902
2020,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,Administrative offices and related facilities,61A-5th Street,Englehart,P0J 1H0,278.9874644,3.215270986
2020,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,Facilities used for hospital purposes,61-5th Street,Englehart,P0J 1H0,135772.6186,6.824600107
2020,Public Hospital,Acute/Chronic Hospital,Espanola General Hospital,Espanola General Hospital,Facilities used for hospital purposes,825 McKinnon,Espanola,P5E 1R4,573364.8524,11.38828591
2020,Public Hospital,Acute/Chronic Hospital,Exeter South Huron Hospital Association,South Huron Hospital Association,Facilities used for hospital purposes,23 Huron Street West,Exeter,N0M 1S2,16955.37912,9.51666061
2020,Public Hospital,Acute/Chronic Hospital,Exeter South Huron Hospital Association,South Huron Hospital Association,Facilities used for hospital purposes,24 Huron Street West,Exeter,N0M 1S2,142159.568,10.12287717
2020,Public Hospital,Acute/Chronic Hospital,Geraldton District Hospital,Geraldton District Hospital,Facilities used for hospital purposes,500 Hogarth Avenue,Geraldton,P0T 1M0,22986.77378,2.759565992
2020,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Exeter Community Mental Health,Administrative offices and related facilities,303 Main Street,Exeter,N0M 1S3,43.566976,0.312608418
2020,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Clinton Community Mental Health,Administrative offices and related facilities,64 Mary,Clinton,N0M 1L0,382.810581,1.921404577
2020,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Wingham Community Mental Health,Administrative offices and related facilities,152 Josephine Street,Wingham,N0G 2W0,3531.646277,5.02210844
2020,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Goderich Community Mental Health,Administrative offices and related facilities,274 Huron Road,Goderich,N7A 3A5,2359.41571,2.851380851
2020,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Alexandra Marine and General Hospital,Facilities used for hospital purposes,120 Napier Street,Goderich,N7A 1W5,709468.6633,20.05952782
2020,Public Hospital,Acute Hospital,Guelph General Hospital,Guelph General Hospital,Facilities used for hospital purposes,115 Delhi Street,Guelph,N1H 4J5,3458414.05,22.06911352
2020,Public Hospital,Chronic Hospital,Guelph St. Joseph's Health Care,St. Joseph's Health Centre Guelph,Facilities used for hospital purposes,100 Westmount Road,Guelph,N1H 5H8,1551608.255,12.01453958
2020,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,WHGH Maintenance Building,Administrative offices and related facilities,75 Parkview Road,Hagersville,N0A 1H0,6808.974255,9.264399282
2020,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,WHGH - Health Care Centre,Facilities used for hospital purposes,75 Parkview Road,Hagersville,N0A 1H0,2663.871192,2.205486379
2020,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,West Haldimand General Hospital,Facilities used for hospital purposes,75 Parkview Road,Hagersville,N0A 1H0,533830.2432,17.00843946
2020,Public Hospital,Acute Hospital,Haliburton Highlands Health Services,HHHS - Haliburton Facility,Administrative offices and related facilities, 7199 Gelert Road PO Box 115,Haliburton,K0M 1S0,251725.092,8.328928635
2020,Public Hospital,Acute Hospital,Haliburton Highlands Health Services,HHHS - Minden Facility,Administrative offices and related facilities,6 MacPherson Street PO Box 30,Minden,K0M 2K0,349060.5272,7.669364146
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Hamilton General Hospital,Administrative offices and related facilities,237 Barton St,Hamilton,L8L 2X2,64156.27152,27.35769157
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Hamilton General Hospital,Facilities used for hospital purposes,237 Barton St,Hamilton,L8L 2X2,8306911.117,21.35448037
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Cancer Centre,Administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,19853.82323,15.91104234
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Cancer Centre,Facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,2232461.803,15.91104234
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Hospital,Administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,25774.9614,30.57738506
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,New Juravinski Wings B&C,Administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,2323.955112,28.29663649
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,New Juravinski Wings B&C,Facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,4134285.157,28.29663649
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Regional Rehabilitation Centre,Administrative offices and related facilities,300 Wellington Ave N.,Hamilton,L8L 8E7,221176.0647,12.74601795
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,St Peters Hospital,Administrative offices and related facilities,88 Maplewood Ave,Hamilton,L8M 1W9,421862.3525,12.46203868
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,St Peters Hospital,Facilities used for hospital purposes,88 Maplewood Ave,Hamilton,L8M 1W9,902595.2915,12.46203868
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,West Lincoln Memorial Hospital,Administrative offices and related facilities,169 Main St E,Grimsby,L3M 1P3,25309.39806,15.60335565
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Deer Park Villa,Administrative offices and related facilities,150 Central Ave,Grimsby,L3M 4Z3,25157.54167,15.60335565
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Deer Park Villa,Facilities used for hospital purposes,150 Central Ave,Grimsby,L3M 4Z3,25157.54167,15.60335565
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,David Braley Research Institute,Administrative offices and related facilities,20 Copeland Ave,Hamilton,L8L 2X2,4633.340844,24.20133275
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Hospital,Facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,7221183.195,30.57738506
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,McMaster University Medical Centre,Administrative offices and related facilities,1200 Main Street West,Hamilton,L8S 4J9,26778.98171,17.15591642
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,McMaster University Medical Centre,Facilities used for hospital purposes,1200 Main Street West,Hamilton,L8S 4J9,7372155.177,17.15591642
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Regional Rehabilitation Centre,Facilities used for hospital purposes,300 Wellington Ave N.,Hamilton,L8L 8E7,583075.0535,12.7992791
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Ron Joyce Children's Health Center,Administrative offices and related facilities,325 Wellington St N,Hamilton,L8L 0A4,23785.8129,8.64419087
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Ron Joyce Children's Health Center,Facilities used for hospital purposes,325 Wellington St N,Hamilton,L8L 0A4,534661.7902,8.64419087
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,West Lincoln Memorial Hospital,Facilities used for hospital purposes,169 Main St E,Grimsby,L3M 1P3,490243.0404,15.60335565
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Alexander Globe Center,Administrative offices and related facilities,167 Main Street East,Grimsby,L3M 1P3,10914.67791,15.60335565
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Alexander Globe Center,Facilities used for hospital purposes,167 Main Street East,Grimsby,L3M 1P3,10914.67791,15.60335565
2020,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,David Braley Research Institute,Facilities used for hospital purposes,20 Copeland Ave,Hamilton,L8L 2X2,2548596.386,24.20133275
2020,Public Hospital,Acute Hospital,Hanover and District Hospital,Hanover and District Hospital,Facilities used for hospital purposes,90 th Avenue,Hanover,N4N 1N1,1094572.482,24.60139693
2020,Public Hospital,Acute/Chronic Hospital,Hearst Notre Dame Hospital,H“pital Notre-Dame Hospital (Hearst),Facilities used for hospital purposes,1405 Edward Street,Hearst,P0L 1N0,733737.6618,13.30768182
2020,Public Hospital,Acute/Chronic Hospital,Hearst Notre Dame Hospital,H“pital Notre-Dame Hospital (Hearst),Administrative offices and related facilities,1405 Edward Street,Hearst,P0L 1N0,35398.10961,3.168482464
2020,Public Hospital,Acute/Chronic Hospital,H“pital G‚n‚ral de Hawkesbury & District General Hospital,Hawkesbury and District General Hospital,Administrative offices and related facilities,750 Laurier st.,Hawkesbury,K6A 2E2,32646.06992,5.250083064
2020,Public Hospital,Acute/Chronic Hospital,H“pital G‚n‚ral de Hawkesbury & District General Hospital,Hawkesbury and District General Hospital,Administrative offices and related facilities,580 Spence,Hawkesbury ,K6A 0B4,81817.11397,5.502150318
2020,Public Hospital,Acute/Chronic Hospital,H“pital G‚n‚ral de Hawkesbury & District General Hospital,Hawkesbury and District General Hospital,Administrative offices and related facilities,710 Principale ,Casselman,K0A 1M0,2941.901414,3.447690777
2020,Public Hospital,Acute/Chronic Hospital,H“pital G‚n‚ral de Hawkesbury & District General Hospital,Hawkesbury and District General Hospital,Facilities used for hospital purposes,1111 Ghislain Steet,Hawkesbury,K6A 3G5,1882292.319,14.61583309
2020,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,Facilities used for hospital purposes,278 Front Street,Hornepayne,P0M 1Z0,17525.77803,9.399526891
2020,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,Administrative offices and related facilities,278 Front Street,Hornepayne,P0M 1Z0,26277.98652,14.30556985
2020,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,Administrative offices and related facilities,270 Front Street,Hornepayne,P0M 1Z0,531.0554805,2.74185521
2020,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,Administrative offices and related facilities,272 Front Street,Hornepayne,P0M 1Z0,633.3696734,3.270106425
2020,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,Administrative offices and related facilities,52 Neesomadina Ave,Hornepayne,P0M 1Z0,26277.98652,67.83701222
2020,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,Facilities used for hospital purposes,1106 Oulette Avenue,Windsor,N9C 2C2,17807.32153,6.621156977
2020,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,Facilities used for hospital purposes,3903 Connaught Ave,Windsor,N9C 3E6,47037.9758,11.26500481
2020,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,Facilities used for hospital purposes,3520 Dougall Ave,Windsor,N9E 1T2,8523.7809,7.866522993
2020,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,Facilities used for hospital purposes,1691 Huron Church Rd,Windsor,N9C 2E6,35.68678649,425.3386412
2020,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Windsor Regional Hospital Tayfour Campus,Facilities used for hospital purposes,1453 Prince Rd,Windsor,N9C 3Z4,3396977.471,11.77012595
2020,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,Facilities used for hospital purposes,3901 Connaught Ave,Windsor,N9C 3E6,81496.23006,8.265362905
2020,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,Facilities used for hospital purposes,3902 Connaught Ave,Windsor,N9C 3E6,20846.65747,7.027645648
2020,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,Facilities used for hospital purposes,3896 Connaught Ave,Windsor,N9C 2C1,32048.13526,3.909782806
2020,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,Huntsville District Memorial Howland Building,Administrative offices and related facilities,100 Frank Miller Dr,Huntsville,P1H 1H7,24978.26409,8.32708394
2020,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,Huntsville District Memorial Building B,Administrative offices and related facilities,100 Frank Miller Dr,Huntsville,P1H 1H7,1778.458928,5.20232849
2020,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,Huntsville District Memorial Main Hospital,Facilities used for hospital purposes,100 Frank Miller Dr,Huntsville,P1H 1H7,1276179.319,21.18389416
2020,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,South Muskoka Memorial Main Hospital,Facilities used for hospital purposes,75 Ann Street,Bracebridge,P1L 2E4,1218893.111,18.05767647
2020,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,South Muskoka Memorial Storage Building and Portable,Other,75 Ann Street,Bracebridge,P1L 2E4,4708.274566,0.825573634
2020,Public Hospital,Acute/Chronic Hospital,Iroquois Falls Anson General Hospital,Anson General Hospital,Facilities used for hospital purposes,58 Anson Drive,Iroquois Falls,P0K 1E0,652372.4522,18.16839944
